"STATION","NAME","DATE","ACMH","ACSH","AWND","DAPR","FMTM","FRGT","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF1","WDF2","WDF5","WDFG","WSF1","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT16","WT18"
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-25",,,,,,,,,"0.0","0.0","0.0",,"15.6","9.4",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-26",,,,,,,,,"0.0","0.0","0.0",,"16.7","10.6",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-27",,,,,,,,,"0.5","0.0","0.0",,"17.8","11.7",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-28",,,,,,,,,"0.0","0.0","0.0",,"16.7","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-29",,,,,,,,,"10.2","0.0","0.0",,"17.2","12.2",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-30",,,,,,,,,"2.5","0.0","0.0",,"19.4","12.2",,,,,,,,,,,,,,"    1",,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-05-31",,,,,,,,,"0.0","0.0","0.0",,"18.9","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-01",,,,,,,,,"0.0","0.0","0.0",,"16.7","11.7",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-02",,,,,,,,,"0.5","0.0","0.0",,"15.0","11.7",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-03",,,,,,,,,"0.0","0.0","0.0",,"15.6","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-04",,,,,,,,,"0.0","0.0","0.0",,"18.3","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-05",,,,,,,,,"0.0","0.0","0.0",,"21.1","12.8",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-06",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.8",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-07",,,,,,,,,"0.0","0.0","0.0",,"20.0","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-08",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-09",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-10",,,,,,,,,"0.0","0.0","0.0",,"22.2","13.9",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-11",,,,,,,,,"0.0","0.0","0.0",,"20.6","14.4",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-12",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-13",,,,,,,,,"0.0","0.0","0.0",,"20.0","9.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-14",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-15",,,,,,,,,"0.0","0.0","0.0",,"18.3","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-16",,,,,,,,,"0.0","0.0","0.0",,"19.4","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-17",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-18",,,,,,,,,"0.0","0.0","0.0",,"19.4","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-19",,,,,,,,,"0.0","0.0","0.0",,"21.7","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-20",,,,,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-21",,,,,,,,,"0.0","0.0","0.0",,"26.1","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-22",,,,,,,,,"0.0","0.0","0.0",,"31.7","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-23",,,,,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-24",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.8",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-25",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-26",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-27",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-28",,,,,,,,,"0.0","0.0","0.0",,"20.6","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-29",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-06-30",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.8",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-01",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-02",,,,,,,,,"0.0","0.0","0.0",,"17.2","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-03",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-04",,,,,,,,,"0.0","0.0","0.0",,"17.2","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-05",,,,,,,,,"0.5","0.0","0.0",,"20.0","12.2",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-06",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-07",,,,,,,,,"0.0","0.0","0.0",,"18.9","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-08",,,,,,,,,"0.0","0.0","0.0",,"19.4","11.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-09",,,,,,,,,"0.0","0.0","0.0",,"23.3","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-10",,,,,,,,,"0.0","0.0","0.0",,"21.1","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-11",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-12",,,,,,,,,"0.0","0.0","0.0",,"21.7","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-13",,,,,,,,,"0.0","0.0","0.0",,"27.2","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-14",,,,,,,,,"0.0","0.0","0.0",,"33.9","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-15",,,,,,,,,"0.0","0.0","0.0",,"28.3","15.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-16",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-17",,,,,,,,,"0.0","0.0","0.0",,"18.3","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-18",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-19",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-20",,,,,,,,,"0.0","0.0","0.0",,"21.1","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-21",,,,,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-22",,,,,,,,,"0.0","0.0","0.0",,"21.1","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-23",,,,,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-24",,,,,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-25",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-26",,,,,,,,,"0.0","0.0","0.0",,"20.0","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-27",,,,,,,,,"0.0","0.0","0.0",,"23.3","13.9",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-28",,,,,,,,,"0.0","0.0","0.0",,"25.6","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-29",,,,,,,,,"0.0","0.0","0.0",,"21.1","14.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-30",,,,,,,,,"0.0","0.0","0.0",,"21.7","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-07-31",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-01",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-02",,,,,,,,,"0.0","0.0","0.0",,"17.2","12.8",,,,,,,,,,"    1",,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-03",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.8",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-04",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-05",,,,,,,,,"0.0","0.0","0.0",,"22.2","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-06",,,,,,,,,"0.0","0.0","0.0",,"21.1","11.7",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-07",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-08",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.8",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-09",,,,,,,,,"0.0","0.0","0.0",,"17.8","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-10",,,,,,,,,"0.0","0.0","0.0",,"18.3","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-11",,,,,,,,,"0.0","0.0","0.0",,"17.8","12.2",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-12",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-13",,,,,,,,,"0.0","0.0","0.0",,"19.4","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-14",,,,,,,,,"0.0","0.0","0.0",,"18.9","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-15",,,,,,,,,"0.0","0.0","0.0",,"21.1","13.3",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-16",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-17",,,,,,,,,"0.0","0.0","0.0",,"22.2","13.9",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-18",,,,,,,,,"0.0","0.0","0.0",,"22.2","13.9",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-19",,,,,,,,,"0.0","0.0","0.0",,"25.6","14.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-20",,,,,,,,,"0.0","0.0","0.0",,"27.8","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-21",,,,,,,,,"0.0","0.0","0.0",,"18.9","13.3",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-22",,,,,,,,,"0.0","0.0","0.0",,"21.7","14.4",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-23",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-24",,,,,,,,,"0.0","0.0","0.0",,"26.1","10.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-25",,,,,,,,,"0.0","0.0","0.0",,"22.8","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-26",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-27",,,,,,,,,"0.0","0.0","0.0",,"24.4","12.8",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-28",,,,,,,,,"0.0","0.0","0.0",,"28.3","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-29",,,,,,,,,"0.0","0.0","0.0",,"25.0","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-30",,,,,,,,,"0.0","0.0","0.0",,"23.3","14.4",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-08-31",,,,,,,,,"0.0","0.0","0.0",,"25.0","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-01",,,,,,,,,"0.0","0.0","0.0",,"24.4","10.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-02",,,,,,,,,"0.0","0.0","0.0",,"23.9","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-03",,,,,,,,,"0.0","0.0","0.0",,"25.6","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-04",,,,,,,,,"0.0","0.0","0.0",,"21.7","12.2",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-05",,,,,,,,,"0.0","0.0","0.0",,"20.6","10.6",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-06",,,,,,,,,"0.0","0.0","0.0",,"21.1","12.2",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-07",,,,,,,,,"0.0","0.0","0.0",,"20.6","12.2",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-08",,,,,,,,,"0.0","0.0","0.0",,"20.6","11.7",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-09",,,,,,,,,"0.0","0.0","0.0",,"23.3","11.7",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-10",,,,,,,,,"0.0","0.0","0.0",,"25.0","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-11",,,,,,,,,"0.0","0.0","0.0",,"24.4","12.2",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-12",,,,,,,,,"0.0","0.0","0.0",,"27.2","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-13",,,,,,,,,"0.0","0.0","0.0",,"33.3","10.6",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-14",,,,,,,,,"0.0","0.0","0.0",,"25.0","12.2",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-15",,,,,,,,,"0.0","0.0","0.0",,"22.8","10.0",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-16",,,,,,,,,"0.0","0.0","0.0",,"19.4","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-17",,,,,,,,,"0.0","0.0","0.0",,"20.0","13.3",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-18",,,,,,,,,"0.3","0.0","0.0",,"20.6","11.1",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-19",,,,,,,,,"0.0","0.0","0.0",,"18.9","13.3",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-20",,,,,,,,,"0.0","0.0","0.0",,"18.3","12.8",,,,,,,,,,"    1",,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-21",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.2",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-22",,,,,,,,,"0.0","0.0","0.0",,"21.1","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-23",,,,,,,,,"0.0","0.0","0.0",,"19.4","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-24",,,,,,,,,"0.0","0.0","0.0",,"18.3","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-25",,,,,,,,,"0.0","0.0","0.0",,"18.9","6.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-26",,,,,,,,,"0.0","0.0","0.0",,"18.9","6.7",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-27",,,,,,,,,"0.0","0.0","0.0",,"24.4","7.8",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-28",,,,,,,,,"0.0","0.0","0.0",,"22.2","9.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-29",,,,,,,,,"0.0","0.0","0.0",,"22.2","10.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-09-30",,,,,,,,,"0.0","0.0","0.0",,"22.2","8.9",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-01",,,,,,,,,"0.0","0.0","0.0",,"17.2","11.1",,,,,,,,,,"    1",,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-02",,,,,,,,,"0.0","0.0","0.0",,"23.9","10.6",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-03",,,,,,,,,"0.5","0.0","0.0",,"21.7","15.0",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-04",,,,,,,,,"0.0","0.0","0.0",,"20.6","14.4",,,,,,,,,,"    1",,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-05",,,,,,,,,"0.0","0.0","0.0",,"21.7","11.1",,,,,,,,,,,,,,,,,,,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-06",,,,,,,,,"0.0","0.0","0.0",,"25.0","9.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-07",,,,,,,,,"0.0","0.0","0.0",,"27.2","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-08",,,,,,,,,"0.0","0.0","0.0",,"25.6","11.7",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-09",,,,,,,,,"0.0","0.0","0.0",,"15.6","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-10",,,,,,,,,"0.0","0.0","0.0",,"18.9","11.7",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-11",,,,,,,,,"11.2","0.0","0.0",,"19.4","12.2",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-12",,,,,,,,,"0.0","0.0","0.0",,"20.6","10.6",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-13",,,,,,,,,"1.8","0.0","0.0",,"19.4","12.2",,,,,,,,,,,,,,,,,"    1",,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-14",,,,,,,,,"0.0","0.0","0.0",,"16.1","11.1",,,,,,,,,,,,,,,,,,,"    1",
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-15",,,,,,,,,"0.0","0.0","0.0",,"20.6","11.1",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-16",,,,,,,,,"0.0","0.0","0.0",,"26.7","9.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-17",,,,,,,,,"0.0","0.0","0.0",,"27.8","9.4",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-18",,,,,,,,,"0.0","0.0","0.0",,"15.6","10.0",,,,,,,,,,,,,,,,,"    1",,,
"USW00023230","OAKLAND INTERNATIONAL AIRPORT, CA US","1948-10-19",,,,,,,,,"0.0","0.0","0.0",,"19.4","12.2",,,,,,,,,,,,,,,,,"    1",,,
